ID Number,Preferred Pronouns,Current Grade Level,Program,First Paying Job,Know employee,Applied Before,Comfortable speaking to crowd,Uncomfortable with,Extra activities,Commit Summer,Commit Weekday,Hear about source,Application Year,Current Age,Rejected,EECode,EarnHours,EarnRate,EarnAmount,Dist Position Desc,Year,Month
,feminine,9.0,,1,0,0,,none,0,yes,yes,school,2020,16.0,1,,,,,,,
,feminine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,14.0,1,,,,,,,
,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,15.0,1,,,,,,,
,feminine,11.0,,0,0,1,,invertebrates,0,yes,yes,school,2020,17.0,1,,,,,,,
,masculine,9.0,,1,0,0,,none,0,yes,yes,school,2020,14.0,1,,,,,,,
,feminine,9.0,,1,1,0,,invertebrates,0,yes,yes,friend,2020,14.0,1,,,,,,,
,masculine,9.0,zoocamp,0,0,0,1.0,none,0,yes,yes,other,2020,14.0,1,,,,,,,
,masculine,10.0,,1,0,0,,invertebrates,0,yes,yes,school,2020,15.0,1,,,,,,,
,masculine,8.0,,1,0,0,,none,0,yes,yes,friend,2020,13.0,1,,,,,,,
,feminine,9.0,,1,1,0,1.0,none,0,yes,yes,school,2020,14.0,1,,,,,,,
,feminine,10.0,,1,1,0,1.0,invertebrates,0,yes,yes,friend,2020,15.0,1,,,,,,,
,feminine,9.0,,1,0,0,,invertebrates,0,yes,yes,school,2020,15.0,1,,,,,,,
,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,school,2020,15.0,1,,,,,,,
,neutral,11.0,,1,0,0,,invertebrates,0,yes,yes,school,2020,17.0,1,,,,,,,
,feminine,10.0,,0,1,0,1.0,invertebrates,0,yes,yes,school,2020,15.0,1,,,,,,,
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,17.53,8.56,150.06,WILD Steward,2020.0,12.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,17.0,8.65,147.06,WILD Steward,2021.0,1.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,29.0,8.65,250.86,WILD Steward,2021.0,2.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,11.5,8.65,99.48,WILD Steward,2021.0,3.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,19.96,8.65,172.67,WILD Steward,2021.0,4.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,22.83,8.65,197.48,WILD Steward,2021.0,5.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,7.35,8.65,63.58,WILD Steward,2021.0,6.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,46.24,10.15,469.33,WILD Steward,2021.0,6.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,62.69,10.15,636.29,WILD Ambassador,2021.0,6.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,118.95,10.15,1207.36,WILD Ambassador,2021.0,7.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,44.77,10.15,454.42,WILD Ambassador,2021.0,8.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,14.89,10.15,151.12,WILD Ambassador,2021.0,9.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,25.89,10.15,262.78,WILD Ambassador,2021.0,10.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,22.6,13.65,308.49,WILD Ambassador,2021.0,11.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,10.0,13.65,136.51,WILD Ambassador,2021.0,12.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,16.67,13.65,227.55,WILD Ambassador,2022.0,1.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,13.0,13.65,177.46,WILD Ambassador,2022.0,2.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,20.12,13.65,274.65,WILD Ambassador,2022.0,3.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,17.96,13.65,245.15,WILD Ambassador,2022.0,4.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,15.6,13.65,212.95,WILD Ambassador,2022.0,5.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,114.42,13.65,1561.86,WILD Ambassador,2022.0,6.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,99.15,13.65,1353.41,WILD Ambassador,2022.0,7.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,58.46,13.65,797.99,WILD Ambassador,2022.0,8.0
1164.0,masculine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,18.73,13.65,255.67,WILD Ambassador,2022.0,10.0
,feminine,9.0,,1,0,0,,invertebrates,0,,yes,school,2020,15.0,1,,,,,,,
,masculine,10.0,,0,0,0,,invertebrates,0,,yes,school,2020,16.0,1,,,,,,,
,feminine,10.0,,1,0,0,,mammals,0,yes,yes,school,2020,15.0,1,,,,,,,
,feminine,11.0,,1,0,0,,invertebrates,0,yes,,school,2020,16.0,1,,,,,,,
,feminine,9.0,,1,0,0,,none,0,yes,yes,school,2020,15.0,1,,,,,,,
,feminine,9.0,,1,0,0,,invertebrates,0,yes,yes,school,2020,14.0,1,,,,,,,
,feminine,10.0,,1,1,0,,mammals,0,yes,yes,school,2020,15.0,1,,,,,,,
,feminine,10.0,,1,0,0,1.0,none,0,yes,yes,school,2020,16.0,1,,,,,,,
,feminine,11.0,,1,1,0,,reptiles,0,yes,yes,school,2020,17.0,1,,,,,,,
,feminine,11.0,,1,1,0,,none,0,yes,yes,school,2020,16.0,1,,,,,,,
,feminine,10.0,,1,1,0,1.0,invertebrates,0,yes,yes,school,2020,15.0,1,,,,,,,
,feminine,11.0,,0,0,0,1.0,invertebrates,0,yes,yes,school,2020,16.0,1,,,,,,,
,masculine,9.0,,1,1,0,,none,0,yes,yes,school,2020,15.0,1,,,,,,,
,masculine,10.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,1,,,,,,,
,feminine,10.0,,1,0,0,,none,0,,,school,2020,15.0,1,,,,,,,
,masculine,10.0,,1,0,0,1.0,mammals,0,,yes,school,2020,16.0,1,,,,,,,
,feminine,10.0,,1,0,0,1.0,birds,0,yes,yes,friend,2020,15.0,1,,,,,,,
,feminine,10.0,,1,1,0,1.0,mammals,0,yes,yes,other,2020,16.0,1,,,,,,,
,masculine,10.0,,0,0,0,1.0,none,0,,yes,school,2020,16.0,1,,,,,,,
,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,15.0,1,,,,,,,
,feminine,11.0,,1,0,0,,birds,0,yes,yes,school,2020,16.0,1,,,,,,,
,feminine,9.0,,1,0,0,1.0,invertebrates,0,yes,yes,friend,2020,15.0,1,,,,,,,
,masculine,8.0,,1,0,0,1.0,invertebrates,0,yes,yes,other,2020,13.0,1,,,,,,,
,feminine,11.0,,0,1,0,1.0,none,0,yes,yes,friend,2020,16.0,1,,,,,,,
,feminine,10.0,,0,0,0,,invertebrates,0,yes,yes,friend,2020,16.0,1,,,,,,,
,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,friend,2020,15.0,1,,,,,,,
,feminine,9.0,,1,1,1,,invertebrates,0,yes,yes,other,2020,14.0,1,,,,,,,
,masculine,8.0,,1,1,0,,reptiles,0,yes,,school,2020,14.0,1,,,,,,,
,feminine,9.0,,1,0,0,,reptiles,0,yes,yes,friend,2020,14.0,1,,,,,,,
,feminine,10.0,,0,0,0,,invertebrates,0,yes,yes,school,2020,16.0,1,,,,,,,
,feminine,12.0,,1,1,0,,none,0,yes,yes,other,2020,18.0,1,,,,,,,
,feminine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,14.0,1,,,,,,,
,masculine,9.0,,1,0,0,,none,0,yes,yes,social media,2020,15.0,1,,,,,,,
,feminine,10.0,,0,0,0,1.0,none,0,yes,yes,school,2020,16.0,1,,,,,,,
,masculine,10.0,,1,0,0,1.0,none,0,yes,yes,social media,2020,16.0,1,,,,,,,
,feminine,10.0,,1,0,0,1.0,invertebrates,0,yes,yes,friend,2020,16.0,1,,,,,,,
,masculine,9.0,,1,0,0,,none,0,yes,yes,friend,2020,15.0,1,,,,,,,
,,11.0,,0,0,0,,none,0,yes,yes,school,2020,17.0,1,,,,,,,
,masculine,11.0,,0,0,0,,reptiles,0,yes,yes,school,2020,17.0,1,,,,,,,
,feminine,10.0,,1,1,1,1.0,invertebrates,0,,yes,friend,2020,16.0,1,,,,,,,
,masculine,12.0,,0,0,0,,none,0,yes,yes,school,2020,18.0,1,,,,,,,
,feminine,11.0,,1,0,0,,none,0,,yes,friend,2020,17.0,1,,,,,,,
,feminine,9.0,,1,0,0,,reptiles,0,yes,yes,other,2020,15.0,1,,,,,,,
,feminine,10.0,,1,1,0,,invertebrates,0,yes,yes,friend,2020,16.0,1,,,,,,,
,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,school,2020,16.0,1,,,,,,,
,masculine,12.0,,0,0,0,,invertebrates,0,yes,yes,friend,2020,18.0,1,,,,,,,
,feminine,11.0,,1,0,0,1.0,invertebrates,0,yes,,friend,2020,16.0,1,,,,,,,
,feminine,9.0,,1,1,0,1.0,birds,0,yes,yes,friend,2020,14.0,1,,,,,,,
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,36.08,8.56,308.84,WILD Steward,2020.0,12.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,32.52,8.65,281.3,WILD Steward,2021.0,1.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,22.42,8.65,193.94,WILD Steward,2021.0,2.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,57.98,8.65,501.54,WILD Steward,2021.0,3.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,54.28,8.65,469.53,WILD Steward,2021.0,4.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,27.44,8.65,237.36,WILD Steward,2021.0,5.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,13.27,8.65,114.79,WILD Steward,2021.0,6.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,3.95,10.45,41.28,W.I.L.D. Champion,2021.0,6.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,133.29,10.45,1392.91,W.I.L.D. Champion,2021.0,7.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,0.8,15.68,12.54,W.I.L.D. Champion,2021.0,7.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,62.83,10.45,656.5699999999999,W.I.L.D. Champion,2021.0,8.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,58.45,10.45,610.82,W.I.L.D. Champion,2021.0,9.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,44.37,10.45,463.67,W.I.L.D. Champion,2021.0,10.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,8.37,13.95,116.76,W.I.L.D. Champion,2021.0,10.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,47.51,13.95,662.77,W.I.L.D. Champion,2021.0,11.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,64.52,13.95,900.05,W.I.L.D. Champion,2021.0,12.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,21.6,13.95,301.33,W.I.L.D. Champion,2022.0,1.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,27.06,13.95,377.5000000000001,W.I.L.D. Champion,2022.0,2.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,48.28,13.95,673.52,W.I.L.D. Champion,2022.0,3.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,20.26,13.95,282.63,W.I.L.D. Champion,2022.0,4.0
1163.0,masculine,10.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,16.0,0,1163.0,18.78,13.95,261.97,W.I.L.D. Champion,2022.0,5.0
,feminine,11.0,,1,0,0,1.0,none,0,yes,yes,friend,2020,17.0,1,,,,,,,
,feminine,10.0,,1,1,0,,none,0,yes,yes,school,2020,15.0,1,,,,,,,
,feminine,12.0,,0,0,0,,none,0,yes,yes,school,2020,17.0,1,,,,,,,
,feminine,10.0,,1,0,0,1.0,none,0,yes,yes,school,2020,16.0,1,,,,,,,
,feminine,10.0,,1,0,1,1.0,invertebrates,0,yes,yes,other,2020,15.0,1,,,,,,,
,masculine,10.0,,1,0,0,1.0,none,0,yes,yes,friend,2020,15.0,1,,,,,,,
,feminine,10.0,,1,0,0,1.0,none,0,yes,yes,friend,2020,15.0,1,,,,,,,
,feminine,9.0,,1,1,0,1.0,none,0,yes,yes,friend,2020,15.0,1,,,,,,,
,feminine,11.0,,1,0,0,,reptiles,0,yes,,school,2020,16.0,1,,,,,,,
,feminine,10.0,,1,0,0,,invertebrates,0,yes,,school,2020,15.0,1,,,,,,,
,feminine,10.0,,1,0,0,,none,0,,yes,school,2020,16.0,1,,,,,,,
,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,school,2020,16.0,1,,,,,,,
,masculine,11.0,zoocamp,1,0,0,1.0,none,0,yes,yes,school,2020,17.0,1,,,,,,,
,feminine,11.0,,0,0,0,1.0,none,0,yes,yes,school,2020,16.0,1,,,,,,,
,masculine,11.0,,1,0,0,,none,0,yes,yes,school,2020,17.0,1,,,,,,,
,feminine,11.0,,1,1,1,,none,0,yes,yes,friend,2020,17.0,1,,,,,,,
,masculine,9.0,,1,0,0,,reptiles,0,yes,yes,friend,2020,15.0,1,,,,,,,
,masculine,11.0,,0,0,0,,none,0,yes,yes,school,2020,17.0,1,,,,,,,
,masculine,9.0,,1,0,0,,none,0,yes,yes,school,2020,15.0,1,,,,,,,
,feminine,8.0,,1,1,0,,birds,0,yes,yes,friend,2020,13.0,1,,,,,,,
,masculine,9.0,,1,1,1,1.0,invertebrates,0,yes,yes,friend,2020,15.0,1,,,,,,,
,feminine,9.0,,1,1,1,,invertebrates,0,yes,yes,friend,2020,15.0,1,,,,,,,
,feminine,9.0,,1,1,1,,invertebrates,0,yes,yes,other,2020,14.0,1,,,,,,,
,masculine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,16.0,1,,,,,,,
,masculine,9.0,,1,1,1,,invertebrates,0,yes,yes,other,2020,15.0,1,,,,,,,
,feminine,10.0,,1,0,0,,reptiles,0,yes,yes,social media,2020,15.0,1,,,,,,,
,masculine,8.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,1,,,,,,,
1154.0,masculine,9.0,,0,1,0,1.0,reptiles,0,yes,yes,friend,2020,14.0,0,1154.0,30.93,8.56,264.76,WILD Steward,2020.0,12.0
1154.0,masculine,9.0,,0,1,0,1.0,reptiles,0,yes,yes,friend,2020,14.0,0,1154.0,27.57,8.65,238.49,WILD Steward,2021.0,1.0
1154.0,masculine,9.0,,0,1,0,1.0,reptiles,0,yes,yes,friend,2020,14.0,0,1154.0,20.5,8.65,177.34,WILD Steward,2021.0,2.0
1154.0,masculine,9.0,,0,1,0,1.0,reptiles,0,yes,yes,friend,2020,14.0,0,1154.0,26.5,8.65,229.24,WILD Steward,2021.0,3.0
1154.0,masculine,9.0,,0,1,0,1.0,reptiles,0,yes,yes,friend,2020,14.0,0,1154.0,24.79,8.65,214.46,WILD Steward,2021.0,4.0
1154.0,masculine,9.0,,0,1,0,1.0,reptiles,0,yes,yes,friend,2020,14.0,0,1154.0,18.7,8.65,161.75,WILD Steward,2021.0,5.0
,feminine,10.0,,0,1,0,1.0,none,0,yes,yes,other,2020,16.0,1,,,,,,,
,feminine,10.0,,1,1,0,,none,0,yes,yes,friend,2020,17.0,1,,,,,,,
1177.0,feminine,9.0,,1,1,0,,reptiles,0,yes,yes,friend,2020,14.0,0,1177.0,6.25,8.56,53.5,WILD Steward,2020.0,12.0
1177.0,feminine,9.0,,1,1,0,,reptiles,0,yes,yes,friend,2020,14.0,0,1177.0,5.21,8.65,45.07,WILD Steward,2021.0,1.0
1177.0,feminine,9.0,,1,1,0,,reptiles,0,yes,yes,friend,2020,14.0,0,1177.0,10.38,8.65,89.78,WILD Steward,2021.0,2.0
1177.0,feminine,9.0,,1,1,0,,reptiles,0,yes,yes,friend,2020,14.0,0,1177.0,28.26,8.65,244.44,WILD Steward,2021.0,3.0
1177.0,feminine,9.0,,1,1,0,,reptiles,0,yes,yes,friend,2020,14.0,0,1177.0,12.01,8.65,103.88,WILD Steward,2021.0,4.0
1177.0,feminine,9.0,,1,1,0,,reptiles,0,yes,yes,friend,2020,14.0,0,1177.0,17.85,8.65,154.41,WILD Steward,2021.0,5.0
1177.0,feminine,9.0,,1,1,0,,reptiles,0,yes,yes,friend,2020,14.0,0,1177.0,3.87,8.65,33.48,WILD Steward,2021.0,6.0
1177.0,feminine,9.0,,1,1,0,,reptiles,0,yes,yes,friend,2020,14.0,0,1177.0,41.96,10.15,425.9,WILD Steward,2021.0,6.0
1177.0,feminine,9.0,,1,1,0,,reptiles,0,yes,yes,friend,2020,14.0,0,1177.0,57.82,10.15,586.9,WILD Ambassador,2021.0,6.0
1177.0,feminine,9.0,,1,1,0,,reptiles,0,yes,yes,friend,2020,14.0,0,1177.0,105.86,10.15,1074.48,WILD Ambassador,2021.0,7.0
1177.0,feminine,9.0,,1,1,0,,reptiles,0,yes,yes,friend,2020,14.0,0,1177.0,15.27,10.15,154.99,WILD Ambassador,2021.0,8.0
1177.0,feminine,9.0,,1,1,0,,reptiles,0,yes,yes,friend,2020,14.0,0,1177.0,6.9,10.15,70.03,WILD Ambassador,2021.0,9.0
1177.0,feminine,9.0,,1,1,0,,reptiles,0,yes,yes,friend,2020,14.0,0,1177.0,12.13,10.15,123.12,WILD Ambassador,2021.0,10.0
1177.0,feminine,9.0,,1,1,0,,reptiles,0,yes,yes,friend,2020,14.0,0,1177.0,3.92,13.65,53.51,WILD Ambassador,2021.0,11.0
1177.0,feminine,9.0,,1,1,0,,reptiles,0,yes,yes,friend,2020,14.0,0,1177.0,14.55,13.65,198.61,WILD Ambassador,2021.0,12.0
,feminine,9.0,,1,1,0,,invertebrates,0,yes,yes,friend,2020,15.0,1,,,,,,,
,feminine,9.0,,1,1,0,1.0,mammals,0,yes,yes,school,2020,15.0,1,,,,,,,
,feminine,10.0,,1,0,1,1.0,none,0,yes,yes,other,2020,15.0,1,,,,,,,
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,37.79,8.56,323.48,WILD Steward,2020.0,12.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,32.0,8.65,276.81,WILD Steward,2021.0,1.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,26.92,8.65,232.87,WILD Steward,2021.0,2.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,20.0,8.65,173.01,WILD Steward,2021.0,3.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,12.75,8.65,110.3,WILD Steward,2021.0,4.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,30.98,8.65,267.97,WILD Steward,2021.0,5.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,7.63,8.65,66.0,WILD Steward,2021.0,6.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,40.47,10.15,410.77,WILD Steward,2021.0,6.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,35.99,10.15,365.31,WILD Ambassador,2021.0,6.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,97.61,10.15,990.75,WILD Ambassador,2021.0,7.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,26.08,10.15,264.71,WILD Ambassador,2021.0,8.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,13.84,10.15,140.47,WILD Ambassador,2021.0,9.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,10.65,10.15,108.11,WILD Ambassador,2021.0,10.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,6.33,13.65,86.4,WILD Ambassador,2021.0,10.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,26.23,13.65,358.03,WILD Ambassador,2021.0,11.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,29.04,13.65,396.41,WILD Ambassador,2021.0,12.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,26.27,13.65,358.59,WILD Ambassador,2022.0,1.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,9.06,13.65,123.67,WILD Ambassador,2022.0,2.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,16.15,13.65,220.45,WILD Ambassador,2022.0,3.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,39.42,13.65,538.0899999999999,WILD Ambassador,2022.0,4.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,13.28,13.65,181.27,WILD Ambassador,2022.0,5.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,108.67,13.65,1483.35,WILD Ambassador,2022.0,6.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,16.0,0.0,0.0,WILD Ambassador,2022.0,6.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,50.37,13.65,687.56,WILD Ambassador,2022.0,7.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,88.0,0.0,0.0,WILD Ambassador,2022.0,7.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,46.55,13.65,635.42,WILD Ambassador,2022.0,8.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,7.0,13.65,95.56,WILD Ambassador,2022.0,9.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,22.71,13.65,309.99,WILD Ambassador,2022.0,10.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,15.55,13.65,212.26,WILD Ambassador,2022.0,11.0
1158.0,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,0,1158.0,21.89,13.65,298.8,WILD Ambassador,2022.0,12.0
,feminine,9.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,14.0,1,,,,,,,
,feminine,11.0,,0,0,0,1.0,none,0,,yes,other,2020,17.0,1,,,,,,,
,feminine,11.0,,0,1,0,,reptiles,0,yes,yes,school,2020,16.0,1,,,,,,,
,masculine,10.0,,1,0,0,1.0,none,0,yes,yes,other,2020,15.0,1,,,,,,,
,feminine,10.0,,1,0,0,1.0,invertebrates,0,,yes,school,2020,15.0,1,,,,,,,
,feminine,10.0,,1,1,0,,invertebrates,0,yes,yes,school,2020,15.0,1,,,,,,,
,masculine,10.0,,0,0,0,,none,0,yes,yes,school,2020,16.0,1,,,,,,,
